,demand_0,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,setup_0,setup_1,setup_2,setup_3,setup_4,setup_5,setup_6,setup_7,setup_8,setup_9
8169,6.0,8.0,5.0,5.0,1.0,3.0,8.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8170,8.0,6.0,1.0,1.0,2.0,9.0,9.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
8171,6.0,1.0,1.0,1.0,9.0,3.0,7.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
8172,9.0,4.0,6.0,3.0,5.0,7.0,8.0,7.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8173,6.0,7.0,5.0,4.0,7.0,9.0,8.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8174,4.0,8.0,5.0,1.0,6.0,1.0,5.0,2.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8175,6.0,4.0,5.0,5.0,8.0,5.0,9.0,6.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8176,5.0,2.0,5.0,7.0,4.0,3.0,6.0,9.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8177,1.0,3.0,8.0,7.0,4.0,9.0,7.0,1.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8178,4.0,9.0,9.0,3.0,3.0,9.0,9.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8179,6.0,3.0,2.0,2.0,3.0,5.0,9.0,7.0,3.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8180,1.0,9.0,8.0,3.0,6.0,4.0,4.0,4.0,6.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8181,8.0,8.0,3.0,2.0,5.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8182,9.0,2.0,9.0,5.0,7.0,8.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8183,2.0,5.0,5.0,3.0,3.0,2.0,1.0,4.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8184,4.0,6.0,5.0,5.0,9.0,4.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8185,9.0,6.0,6.0,6.0,8.0,5.0,8.0,5.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8186,9.0,9.0,5.0,4.0,7.0,7.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8187,8.0,2.0,7.0,8.0,9.0,4.0,4.0,4.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8188,6.0,3.0,3.0,6.0,2.0,3.0,8.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8189,6.0,9.0,5.0,4.0,9.0,5.0,8.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
8190,8.0,4.0,1.0,8.0,8.0,9.0,1.0,1.0,8.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
8191,2.0,7.0,1.0,7.0,7.0,4.0,6.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8192,4.0,3.0,9.0,7.0,9.0,4.0,5.0,7.0,9.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8193,2.0,6.0,4.0,5.0,3.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8194,4.0,6.0,4.0,6.0,7.0,9.0,8.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
8195,7.0,6.0,4.0,4.0,4.0,7.0,4.0,7.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8196,4.0,5.0,4.0,2.0,1.0,5.0,8.0,2.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
8197,6.0,5.0,9.0,8.0,4.0,9.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
8198,1.0,8.0,8.0,1.0,2.0,9.0,1.0,6.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8199,7.0,4.0,3.0,3.0,3.0,6.0,6.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8200,1.0,4.0,2.0,2.0,9.0,8.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8201,2.0,1.0,9.0,2.0,9.0,4.0,5.0,1.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8202,5.0,9.0,9.0,1.0,9.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
8203,9.0,1.0,1.0,8.0,3.0,1.0,4.0,2.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8204,6.0,8.0,9.0,3.0,7.0,3.0,6.0,7.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8205,4.0,9.0,9.0,2.0,1.0,7.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8206,4.0,4.0,8.0,4.0,6.0,9.0,8.0,9.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
8207,7.0,9.0,5.0,9.0,5.0,7.0,9.0,6.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8208,1.0,4.0,5.0,9.0,9.0,1.0,5.0,8.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8209,2.0,4.0,1.0,9.0,2.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
8210,9.0,8.0,5.0,7.0,4.0,3.0,9.0,7.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8211,4.0,9.0,6.0,7.0,3.0,4.0,5.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
8212,3.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
8213,7.0,3.0,1.0,6.0,4.0,3.0,9.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8214,1.0,3.0,7.0,9.0,9.0,4.0,7.0,7.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8215,1.0,6.0,1.0,9.0,5.0,9.0,5.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8216,9.0,8.0,5.0,4.0,7.0,7.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8217,6.0,7.0,4.0,1.0,4.0,6.0,8.0,3.0,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8218,9.0,5.0,3.0,5.0,7.0,6.0,4.0,3.0,9.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
8219,1.0,7.0,5.0,6.0,3.0,4.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8220,6.0,6.0,7.0,9.0,6.0,2.0,3.0,5.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8221,5.0,8.0,8.0,8.0,2.0,5.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
8222,4.0,1.0,7.0,7.0,3.0,7.0,5.0,3.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8223,3.0,6.0,8.0,1.0,3.0,4.0,8.0,1.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8224,4.0,4.0,1.0,5.0,2.0,9.0,7.0,6.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8225,8.0,7.0,4.0,2.0,4.0,5.0,9.0,9.0,5.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8226,7.0,6.0,8.0,7.0,3.0,1.0,9.0,4.0,8.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8227,4.0,7.0,5.0,2.0,4.0,3.0,7.0,9.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
8228,2.0,2.0,5.0,1.0,9.0,3.0,3.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8229,5.0,9.0,2.0,5.0,2.0,8.0,6.0,5.0,3.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8230,2.0,2.0,4.0,4.0,5.0,9.0,8.0,2.0,3.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
8231,4.0,7.0,8.0,8.0,2.0,6.0,1.0,4.0,4.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8232,8.0,3.0,2.0,4.0,1.0,4.0,8.0,3.0,7.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8233,1.0,8.0,4.0,8.0,5.0,1.0,4.0,6.0,9.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8234,5.0,9.0,2.0,2.0,1.0,8.0,9.0,5.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8235,4.0,3.0,3.0,3.0,2.0,1.0,1.0,8.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8236,8.0,2.0,9.0,2.0,8.0,6.0,6.0,8.0,8.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
8237,3.0,9.0,9.0,1.0,3.0,9.0,3.0,4.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8238,4.0,9.0,2.0,1.0,3.0,6.0,6.0,8.0,9.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8239,3.0,3.0,9.0,2.0,4.0,1.0,9.0,9.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8240,3.0,9.0,3.0,3.0,7.0,4.0,3.0,2.0,9.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8241,7.0,8.0,5.0,6.0,9.0,6.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8242,7.0,2.0,6.0,5.0,4.0,5.0,4.0,5.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8243,3.0,9.0,4.0,6.0,3.0,9.0,6.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8244,6.0,3.0,6.0,2.0,9.0,7.0,8.0,5.0,9.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8245,7.0,4.0,3.0,7.0,1.0,3.0,4.0,3.0,9.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8246,4.0,2.0,2.0,8.0,2.0,5.0,1.0,2.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8247,7.0,5.0,5.0,9.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
8248,8.0,9.0,7.0,5.0,2.0,2.0,7.0,5.0,8.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
8249,9.0,8.0,2.0,7.0,9.0,6.0,8.0,5.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8250,2.0,2.0,2.0,3.0,1.0,5.0,5.0,6.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8251,4.0,1.0,4.0,3.0,8.0,3.0,4.0,3.0,8.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8252,9.0,6.0,6.0,7.0,2.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8253,7.0,1.0,6.0,4.0,4.0,2.0,5.0,4.0,7.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8254,5.0,5.0,7.0,7.0,4.0,9.0,1.0,7.0,4.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8255,1.0,2.0,3.0,3.0,9.0,7.0,2.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8256,3.0,4.0,6.0,5.0,2.0,7.0,5.0,1.0,6.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8257,1.0,8.0,3.0,5.0,6.0,9.0,5.0,8.0,7.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8258,8.0,2.0,1.0,8.0,3.0,5.0,6.0,3.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8259,1.0,3.0,3.0,7.0,8.0,4.0,5.0,4.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8260,5.0,7.0,7.0,2.0,2.0,7.0,5.0,9.0,9.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
8261,2.0,3.0,8.0,3.0,8.0,1.0,3.0,6.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
8262,5.0,5.0,8.0,3.0,6.0,8.0,9.0,5.0,8.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8263,7.0,5.0,3.0,3.0,1.0,6.0,2.0,8.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8264,9.0,7.0,4.0,1.0,6.0,5.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8265,3.0,6.0,5.0,7.0,9.0,2.0,5.0,9.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8266,5.0,6.0,6.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8267,4.0,3.0,8.0,9.0,7.0,1.0,4.0,7.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
8268,8.0,1.0,6.0,9.0,8.0,6.0,2.0,7.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8269,3.0,9.0,3.0,8.0,8.0,6.0,5.0,4.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
8270,3.0,5.0,4.0,3.0,8.0,7.0,2.0,2.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
8271,2.0,1.0,9.0,9.0,7.0,3.0,7.0,2.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
8272,3.0,7.0,1.0,5.0,4.0,7.0,9.0,4.0,8.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8273,6.0,1.0,5.0,4.0,9.0,5.0,3.0,9.0,8.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
8274,5.0,2.0,5.0,7.0,4.0,4.0,3.0,3.0,5.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8275,2.0,8.0,8.0,9.0,5.0,8.0,8.0,6.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8276,1.0,3.0,9.0,4.0,3.0,1.0,8.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8277,1.0,6.0,8.0,9.0,2.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8278,8.0,6.0,7.0,9.0,2.0,3.0,8.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8279,8.0,3.0,8.0,4.0,3.0,9.0,2.0,7.0,8.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
8280,5.0,2.0,8.0,9.0,4.0,8.0,6.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8281,7.0,4.0,6.0,2.0,9.0,4.0,8.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
8282,1.0,8.0,8.0,6.0,9.0,5.0,9.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8283,3.0,1.0,2.0,1.0,5.0,9.0,6.0,6.0,6.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8284,9.0,6.0,8.0,9.0,7.0,6.0,7.0,8.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8285,6.0,9.0,6.0,5.0,4.0,6.0,7.0,2.0,9.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8286,9.0,8.0,1.0,1.0,7.0,5.0,8.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8287,8.0,9.0,6.0,3.0,5.0,8.0,9.0,3.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
8288,8.0,3.0,2.0,4.0,2.0,6.0,5.0,9.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8289,8.0,2.0,5.0,2.0,6.0,8.0,4.0,5.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8290,4.0,4.0,8.0,6.0,3.0,8.0,7.0,7.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8291,4.0,6.0,4.0,6.0,8.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8292,9.0,9.0,1.0,4.0,5.0,8.0,3.0,6.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
8293,1.0,3.0,3.0,9.0,6.0,8.0,8.0,4.0,7.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
8294,6.0,8.0,7.0,2.0,5.0,1.0,1.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
8295,7.0,3.0,4.0,4.0,7.0,4.0,9.0,9.0,7.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
8296,9.0,7.0,5.0,8.0,8.0,6.0,3.0,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8297,5.0,3.0,9.0,5.0,7.0,6.0,6.0,1.0,5.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
8298,1.0,9.0,2.0,7.0,1.0,7.0,6.0,3.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8299,8.0,6.0,6.0,1.0,9.0,4.0,1.0,9.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8300,4.0,8.0,8.0,5.0,1.0,5.0,4.0,7.0,5.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8301,7.0,7.0,4.0,6.0,7.0,9.0,6.0,6.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8302,2.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8303,9.0,2.0,6.0,6.0,3.0,8.0,4.0,9.0,9.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8304,4.0,1.0,1.0,4.0,4.0,7.0,4.0,4.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8305,5.0,8.0,5.0,3.0,8.0,8.0,7.0,7.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
8306,9.0,2.0,2.0,1.0,1.0,8.0,5.0,4.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8307,1.0,1.0,7.0,2.0,6.0,8.0,4.0,6.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8308,4.0,6.0,5.0,2.0,7.0,8.0,4.0,8.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8309,1.0,2.0,5.0,7.0,2.0,3.0,4.0,7.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
8310,2.0,1.0,9.0,2.0,2.0,9.0,3.0,7.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8311,3.0,3.0,2.0,6.0,2.0,6.0,6.0,9.0,9.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
8312,2.0,6.0,2.0,7.0,5.0,3.0,9.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8313,2.0,4.0,4.0,8.0,9.0,9.0,3.0,3.0,5.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8314,9.0,5.0,5.0,7.0,9.0,6.0,4.0,8.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8315,7.0,5.0,8.0,4.0,4.0,3.0,8.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
8316,4.0,4.0,4.0,1.0,1.0,5.0,9.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
8317,1.0,2.0,5.0,5.0,4.0,4.0,9.0,9.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8318,8.0,8.0,5.0,2.0,6.0,7.0,2.0,2.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8319,6.0,5.0,4.0,7.0,1.0,6.0,7.0,1.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
8320,9.0,8.0,4.0,1.0,4.0,7.0,1.0,7.0,2.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
8321,7.0,1.0,4.0,7.0,9.0,7.0,9.0,6.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8322,9.0,6.0,4.0,6.0,9.0,4.0,9.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8323,7.0,6.0,5.0,2.0,6.0,5.0,2.0,2.0,8.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
8324,5.0,6.0,9.0,9.0,5.0,1.0,9.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8325,4.0,2.0,1.0,3.0,2.0,6.0,6.0,9.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
8326,5.0,8.0,4.0,2.0,8.0,2.0,6.0,6.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
8327,5.0,9.0,9.0,7.0,1.0,9.0,5.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8328,1.0,2.0,3.0,9.0,1.0,1.0,8.0,4.0,7.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8329,9.0,1.0,8.0,3.0,2.0,7.0,5.0,9.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
8330,1.0,5.0,2.0,2.0,6.0,3.0,4.0,5.0,3.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
8331,2.0,1.0,2.0,5.0,3.0,8.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
8332,9.0,1.0,4.0,8.0,9.0,2.0,7.0,8.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8333,9.0,5.0,8.0,2.0,4.0,2.0,9.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8334,2.0,2.0,4.0,5.0,3.0,8.0,4.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
8335,3.0,1.0,5.0,6.0,7.0,9.0,1.0,1.0,6.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
